country,name,longName,foundingDate,population,capital,largestCity,area
1773,Himan and Heeb,Himan and Heeb State,,,Adado,Adado,
1774,Himyarite Kingdom,,,,"Zafar, Yemen",,
1775,Himyarite Kingdom,,,,Sana'a,,
1776,Roman Empire,,,,Hispania Citerior,,
1777,Roman Empire,,,,Hispania Ulterior,,
1778,Roman Empire,,,,Hispania Baetica,,
1779,,,11/4/1964,,La Paz,,
1780,,,11/4/1964,,Sucre,,
1781,Chile,,1891-09-18,,,,
1782,Libya,,9/1/1969,,Tripoli,,
1783,Libya,,9/1/1969,,Sirte,,
1784,Libya,,3/2/1977,,Tripoli,,
1785,Libya,,3/2/1977,,Sirte,,
1786,Malta,,1530-03-24,,Valletta,,
1787,Malta,,1530-03-24,,Birgu,,
1788,Nauru,,12/17/1920,,Yaren District,,
1789,Nauru,,11/1/1947,,Yaren District,,
1790,Portugal,,1415-08-14,,Lisbon,,
1791,Portugal,,,,Lisbon,,
1792,Portugal,,,,Lisbon,,
1793,Portugal,,,,Rio de Janeiro,,
1794,Portugal,,,,Lisbon,,
1795,Republika Srpska,,1/9/1992,,"Pale, Bosnia and Herzegovina",,
1796,Spain,,1810-09-24,,Madrid,,
1797,Speyer,,,,Speyer,,
1798,Sudan,,1/1/1956,,,,
1799,Sudan,,5/25/1969,,,,
1800,"Khitan, Liao dynasty, Qara Khitai",,,,Administrative divisions of the Liao dynasty,,
1801,United States Military Government of the Philippine Islands,,1898-08-14,,Manila,,
1802,Philippines,,7/4/1946,,Manila,,
1803,Philippines,,7/4/1946,,Quezon City,,
1804,Philippines,,1/17/1973,,Manila,,
1805,Philippines,Republic of the Philippines,2/2/1987,,Manila,,
1806,Roman Empire,,,,Rome,,
1807,Roman Empire,,,,Tetrarchy,,
1808,Ryukyu,,,,Shuri Castle,,
1809,Uganda,,1/25/1971,,Kampala,,
1810,Hittites,,,,Hattusa,,
1811,Hocabá or Hocabá-Homún,,,,Hocabá,,
1812,Hohenlohe,,,,Öhringen,,
1813,Hohenzollern-Hechingen,,,,Hechingen,,
1814,Hohenzollern-Sigmaringen,,,,Sigmaringen,,
1815,Hokuzan,,,,Nakijin Castle,,
1816,Holstein-Pinneberg,,,,Pinneberg,,
1817,Holstein-Rendsburg,,,,,,
1818,Reunion,The Holy Empire of Reunion,8/28/1997,900,,,
1819,Holy Roman Empire,,0962-02-02,,,,
1820,,,,,,,
1821,Honduras,Republic of Honduras,1821-09-15,8249574,Tegucigalpa,Tegucigalpa,43278mi
1822,Honduras,Republic of Honduras,1823-07-01,8249574,Tegucigalpa,Tegucigalpa,43278mi
1823,Hong Bang Dynasty,,,,Nghĩa Lĩnh (capital),,
1824,Hong Bang Dynasty,,,,Ngàn Hống (capital),,
1825,Hong Bang Dynasty,,,,Phong Châu,,
1826,Hong Kong,Hong Kong Special Administrative Region of the People's Republic of China,1841-01-26,7234800,,,426mi
1827,Hong Kong,Hong Kong Special Administrative Region of the People's Republic of China,1842-08-29,7234800,,,426mi
1828,Hotak Empire,,,,Isfahan,,
1829,Hotak Empire,,,,Kandahar,,
1830,Henneberg,,,,Römhild,,
1831,Henneberg,,,,Schleusingen,,
1832,Henneberg,,,,"Henneberg, Thuringia",,
1833,Hohenzollern-Haigerloch,,,,Haigerloch,,
1834,Nassau-Weilburg,,,,,,
1835,Rapperswil,,,,Rapperswil,,
1836,,,,,Český Krumlov,,
1837,,,,,Scheinfeld,,
1838,,Kingdom of Lovely,1/1/2005,,,,
1839,Hoysala Empire,,,,Halebidu,,
1840,Hoysala Empire,,,,Belur,,
1841,Huan Chu,,0403-01-01,,Jiankang,,
1842,Huan Chu,,0403-01-01,,Jiangling County,,
1843,Huang,,,,Huangchuan County,,
1844,Huitzilopochco,,,,,,
1845,Hungary,,8/20/1949,,Budapest,,
1846,Hungary,,8/8/1919,,Budapest,,
1847,Hungary,,3/21/1919,,,,
1848,Hungary,,1849-04-14,,Buda,,
1849,Hungary,Hungary,1000-12-25,9855571,Budapest,List of historical capitals of Hungary,35919mi
1850,Hungary,Hungary,10/23/1989,9855571,Budapest,List of historical capitals of Hungary,35919mi
1851,Hunnic Empire,,,,,,
1852,Huo,,,,Shanxi,,
1853,Huo,,,,Huozhou,,
1854,Hutsul Republic,,1/8/1919,,,,
1855,The Hwicce,,,,Worcester,,
1856,Hyderabad,,,,"Aurangabad, Maharashtra",,
1857,Hyderabad,,,,Hyderabad,,
1858,Ireland,,,,,,
1859,Iceland,Iceland,,,Reykjavík,,39699mi
1860,Iceland,,,,Þingvellir,,
1861,Russia,,12/12/1917,,Kazan,,
1862,Idrisid Dynasty,,,,"Fez, Morocco",,
1863,Idrisid Dynasty,,,,Volubilis,,
1864,Idrisid Dynasty,,,,Hajar an-Nasar,,
1865,Asir,,,,Sabya,,
1866,,,,,,,
1867,Ikkō-ikki,,,,Ishiyama Hongan-ji,,
1868,,Amsterdam Island,,,,,55km
1869,,(New Amsterdam),,,,,55km
1870,,Saint Paul Island,,,,,6km
1871,Les Saintes,,,,"Fond-du-Curé, les Saintes","Petite-Anse, les Saintes",4.9mi
1872,Ilkhanate,,,,Maragheh,,
1873,Ilkhanate,,,,Tabriz,,
1874,Ilkhanate,,,,Soltaniyeh,,
1875,Futa Jallon,,,,Timbo,,
1876,Toorobe Almamate,,,,Orefonde,,
1877,Kempten Abbey,,,,Kempten,,
1878,Ortenburg,,,,,,
1879,Rantzau,,,,"Rantzau, Plön",,
1880,,Imperial Throne,,,,,
1881,Inca Empire,,,,Cusco,,
1882,Albania,,11/28/1912,,Vlorë,,
1883,Macedonia,,9/8/1944,,Skopje,,
1884,Croatia,,4/10/1941,,Zagreb,,
1885,Rainbow Creek,Independent State of Rainbow Creek,7/23/1979,,,,
1886,India,Republic of India,8/15/1947,1276267000,New Delhi,Mumbai,1269346mi
1887,India,Republic of India,1/26/1950,1276267000,New Delhi,Mumbai,1269346mi
1888,,,7/22/1954,,"Dadra, Dadra and Nagar Haveli",,
1889,,,7/22/1954,,Silvassa,,
1890,,,,,,,
1891,Indo-Greek Kingdom,,,,Alexandria on the Caucasus,,
1892,Indo-Greek Kingdom,,,,Taxila,,
1893,Indo-Greek Kingdom,,,,Charsadda,,
1894,Indo-Greek Kingdom,,,,Sialkot,,
1895,Indo-Greek Kingdom,,,,Pushkalavati,,
1896,Indo-Greek Kingdom,,,,Sagala,,
1897,Indo-Greek Kingdom,,,,Sirkap,,
1898,Indonesia,Republic of Indonesia,8/17/1945,255461700,Jakarta,,735358mi
1899,,,8/17/1945,,Jakarta,,
1900,,,8/17/1945,,Yogyakarta,,
1901,Indo-Parthian Kingdom,,,,Taxila,,
1902,Indo-Parthian Kingdom,,,,Kabul,,
1903,Indo-Scythian Kingdom,,,,Taxila,,
1904,Indo-Scythian Kingdom,,,,Mathura,,
1905,Indo-Scythian Kingdom,,,,Sigal,,
1906,Inini,,7/6/1930,,Saint-Élie,,
1907,Injuids,,,,Isfahan,,
1908,Injuids,,,,Shiraz,,
1909,Inner Mongolian People's Republic,,9/9/1945,,Sonid Right Banner,,
1910,Insular Government,,7/1/1901,,Manila,,
1911,Chiloé,,,,Ancud,,
1912,India,,9/2/1946,,New Delhi,,
1913,Iran,,2/11/1979,,Tehran,,
1914,Southwestern Somalia,South West State of Somalia,,,Baidoa,Merca,
1915,Southwestern Somalia,South West State of Somalia,,,Baidoa,Baidoa,
1916,Congo,,1879-11-17,,"Boma, Democratic Republic of the Congo",,
1917,Ruhr,,4/28/1949,,Düsseldorf,,
1918,,,5/22/1958,,,,
1919,International Committee on Intellectual Cooperation,,,,Geneva,,
1920,,,,,,,
1921,,,7/17/1998,,,,
1922,,,7/1/2002,,,,
1923,,,,,,,
1924,,,,,,,
1925,,,8/23/1953,,,,
1926,Iran,Islamic Republic of Iran,,78192200,Tehran,,636372mi
1927,Iraq,Republic of Iraq,10/3/1932,37056169,Baghdad,,169234mi
1928,Iraqi Kurdistan,Kurdistan Region,3/11/1970,8350000,Erbil,,30399mi
1929,Iraq,,7/14/1958,,,,
1930,Irish Free State,,12/6/1922,,Dublin,,
1931,Ireland,,1/21/1919,,Dublin,,
1932,Irsee Abbey,,,,,,
1933,Isenburg-Limburg,,1258-05-22,,Limburg an der Lahn,,
1934,Isfendiyarids,,,,Kastamonu,,
1935,Isfendiyarids,,,,"Sinop, Turkey",,
1936,Isfendiyarids,,,,Eflani,,
1937,Islamic Courts Union,,6/6/2006,,Mogadishu,,
1938,Afghanistan,,9/27/1996,,Kabul,,251827mi
1939,Afghanistan,,9/27/1996,,Kandahar,,251827mi
1940,Afghanistan,,4/24/1992,,Kabul,,
1941,Afghanistan,,4/24/1992,,Northern Alliance,,
1942,,Islands of Refreshment,1811-02-04,,,,207km
1943,Isle de France,,,,Port Louis,,
1944,Isle of Man,Isle of Man,,,"Douglas, Isle of Man",,221mi
1945,,,,,,,
1946,Israel,State of Israel,5/14/1948,8462000,Jerusalem,,8019mi
1947,Israel,State of Israel,5/11/1949,8462000,Jerusalem,,8019mi
1948,Civil Administration,,,,,,
1949,Military Governorate,,6/5/1967,,,,
1950,Cyrenaica,,,,Benghazi,,
1951,Italian East Africa,,1/15/1936,,Addis Ababa,,
1952,,,,,,,
1953,Italian Eritrea,,,,Asmara,,
1954,Aegean Islands,,4/27/1912,,Rhodes (city),,
1955,Libya,,,,Tripoli,,
1956,Albania,,6/23/1917,,Vlorë,,
1957,Carnaro,,9/12/1919,,Rijeka,,
1958,Italy,,1802-01-26,,Milan,,
1959,Italy,,9/23/1943,,Rome,,
1960,Italy,,9/23/1943,,Salò,,
1961,Somalia,,,,Mogadishu,,
1962,Trans-Juba,,,,Kismayo,,
1963,Tripolitania,,,,Tripoli,,
1964,Italian United Provinces,,1831-02-05,,Bologna,,
1965,Italy,Italian Republic,1861-03-17,60795612,Rome,,116347mi
1966,Italy,Italian Republic,6/2/1946,60795612,Rome,,116347mi
1967,Ivory Coast,Republic of Côte d'Ivoire,8/7/1960,23919000,Abidjan,Abidjan,124502mi
1968,Ivory Coast,Republic of Côte d'Ivoire,8/7/1960,23919000,Yamoussoukro,Abidjan,124502mi
1969,Jabal al-Druze,,,,As-Suwayda,,
1970,Jaffna kingdom,,,,Nallur (Jaffna),,
1971,Jaintia Kingdom,,,,Jaintia Rajbari,,
1972,Jaintia Kingdom,,,,Jaintiapur Upazila,,
1973,Jalayirid Sultanate,,,,Baghdad,,
1974,Jalayirid Sultanate,,,,Basra,,
1975,Jamaica,Jamaica,8/6/1962,2950210,"Kingston, Jamaica",,4244mi
1976,Janapada,,,,,,
1977,Janggala,,,,,,
1978,Japan,Japan,0660-02-11,126919659,Tokyo,,377944km
1979,Japan,Japan,1890-11-29,126919659,Tokyo,,377944km
1980,Japanese,,,,,,
1981,Japanese-occupied British Borneo,,12/15/1941,,Kuching,,
1982,Japanese-occupied Cambodia,,,,Phnom Penh,,
1983,Japanese-occupied Hong Kong,,12/25/1941,,,,
1984,Japanese-occupied Malaya,,12/8/1941,,Kuala Lumpur,,
1985,Japanese-occupied Singapore,,2/15/1942,,,,
1986,Imperial Japan,,3/8/1942,,Jakarta,,
1987,Jeongan,,,,,,
1988,Jersey,Bailiwick of Jersey,5/9/1945,99500,Saint Helier,,45.56mi
1989,Ji,,,,Jicheng (Beijing),,
1990,Jin,,,,Quwo County,,
1991,Jin,,,,Yicheng County,,
1992,Jin,,,,"Houma, Shanxi",,
1993,Jin,,,,Taiyuan,,
1994,Jin,,,,,,
1995,Jin,,,,,,
1996,"Jin dynasty, 1115–1234",,1115-01-28,,Zhongdu,,
1997,"Jin dynasty, 1115–1234",,1115-01-28,,Huining Fu,,
1998,"Jin dynasty, 1115–1234",,1115-01-28,,Kaifeng,,
1999,"Jin dynasty, 1115–1234",,1115-01-28,,Runan County,,
2000,Jin,,,,Jiankang,,
2001,Jin,,,,Luoyang,,
2002,Jin,,,,Chang'an,,
2003,Jingnan,,,,Jiangling County,,
2004,Jinsha culture,,,,,,
2005,Johor,,1885-12-11,,Johor Bahru,,
2006,,,,,Linguère,,
2007,Jordan,Hashemite Kingdom of Jordan,6/17/1946,,Amman,,35637mi
2008,West Bank,,,,,,
2009,Joseon,,1392-07-17,,Seoul,,
2010,,Juan de Nova Island,,,,,
2011,Jubaland,Jubaland State of Somalia,4/3/2011,953045,Bu'ale,,33000mi
2012,Jubaland,Jubaland State of Somalia,8/29/2013,953045,Bu'ale,,33000mi
2013,Julian Republic,,1839-07-24,,"Laguna, Santa Catarina",,
2014,France,,1830-07-26,,History of Paris,,
2015,Justanid dynasty,,,,Rudbar,,
2016,Kaabu Empire,,,,Kansala,,
2017,Kabardino-Balkar ASSR,,,,,,
2018,Kabul Shahi,,,,Kabul,,
2019,Dimasa Kachari dynasty,,,,Dimapur,,
2020,Kadambas of Kothivasi,,,,Banavasi,,
2021,The Peasants' Kingdom,,,,Kanazawa,,
2022,Kahlur,,,,"Bilaspur, Himachal Pradesh",,
2023,Kuripan,,,,Pasuruan,,
2024,Kuripan,,,,Surabaya,,
2025,Kaisheim Abbey,,,,,,
2026,Kakatiya dynasty,,,,Warangal,,
2027,Kakuyids,,,,Isfahan,,
2028,Kakuyids,,,,Yazd,,
2029,Kalabhras Empire,,,,Puhar,,
2030,Kalachuri empire,,,,Tripuri people,,
2031,Kalachuri empire,,,,Basavakalyan,,
2032,Kalinga,,,,,,
2033,Kalingga,,,,Jepara,,
2034,Kalingga,,,,Pekalongan,,
2035,Kalinyamat,,,,Jepara,,
2036,Kalmar Union,,1397-06-17,,Copenhagen,,
2037,Kalmyk Khanate,,,,,,
2038,Kamakura shogunate,,1192-07-12,,Kamakura,,
2039,Kamarupa,,,,Pragjyotishpura,,
2040,Kamarupa,,,,Tezpur,,
2041,Kamarupa,,,,Durjaya,,
2042,Kamerun,,,,Douala,,
2043,Kamerun,,,,Buea,,
2044,Kammanu,,,,Melid,,
2045,Kanem Empire,,,,Njimi,,
2046,Kangar Union,,,,,,
2047,KaNgwane,,,,Louieville,,
2048,KaNgwane,,,,De facto,,
2049,KaNgwane,,,,Kamatsamo,,
2050,Kano Emirate,,,,Takai,,
2051,Kano Emirate,,,,Kano,,
2052,Kantipur,,,,,,
2053,Kanva dynasty,,,,Pataliputra,,
2054,Kara Del,,,,Hami City,,
2055,,,,,Tabriz,,
2056,Karabakh Beylerbeylik,,,,"Ganja, Azerbaijan",,
2057,Karabakh Khanate,,,,Shusha,,
2058,Karadagh Khanate,,,,Ahar,,
2059,Karakalpakstan,Republic of Karakalpakstan,,1711800,Nukus,,61800mi
2060,Kara-Khanid Khanate,,,,Balasagun,,
2061,Kara-Khanid Khanate,,,,Kashgar,,
2062,Kara-Khanid Khanate,,,,Samarkand,,
2063,Karamanids,,,,"Ereğli, Konya",,
2064,Karamanids,,,,"Mut, Mersin",,
2065,Karamanids,,,,Ermenek,,
2066,Karamanids,,,,Karaman,,
2067,Karamanids,,,,Konya,,
2068,Karelo-Finnish SSR,,3/31/1940,,Petrozavodsk,,
2069,Karkoṭa Samarajya,,,,Parihaspore,,
2070,Karkoṭa Samarajya,,,,Srinagar,,
2071,Karluk State,,,,Suyab,,
2072,Kassite dynasty of the Babylonian Empire,,,,Dur-Kurigalzu,,
2073,Qazaq Khanate,,,,Turkistan (city),,
2074,Kazakh SSR,,12/5/1936,,Almaty,,
2075,Kazakhstan,Republic of Kazakhstan,12/16/1991,17563300,Astana,Almaty,1052085mi
2076,Kazakhstan,Republic of Kazakhstan,12/25/1991,17563300,Astana,Almaty,1052085mi
2077,Kedah,,7/9/1909,,Alor Setar,,
2078,Madja-as,,,,,,
2079,Kediri,,,,"Kediri, East Java",,
2080,Kenmu Restoration,,,,,,
2081,Kenya,Republic of Kenya,12/12/1963,45010056,Nairobi,Nairobi,224080mi
2082,Kenya,Republic of Kenya,12/12/1964,45010056,Nairobi,Nairobi,224080mi
2083,Kenya,,12/12/1963,,,,
2084,Keraites,,,,Karakoram,,
2085,Kerguelen Islands,Kerguelen Islands,,45,,,7215km
2086,Kerma,,,,Kerma,,
2087,Khalkhal Khanate,,,,"Khalkhal, Iran",,
2088,Khamag Mongol,,,,Kherlen River,,
2089,Bukhara,,,,Bukhara,,
2090,Kazan,,,,Kazan,,
2091,Khiva,,,,Khiva,,
2092,Kokand,,,,Kokand,,
2093,Khanate of Sibir,,,,Qashliq,,
2094,Khanate of Sibir,,,,Chimgi-Tura,,
2095,Khatumo,Khatumo State of Somalia,,200000,Las Anod,Las Anod,
2096,Khazaria,,,,Atil,,
2097,Khazaria,,,,Samandar (city),,
2098,Khazaria,,,,Balanjar,,
2099,Egypt,,1867-06-08,,Cairo,,
2100,Khemed,Emirate of Khemed,,,Wadesdah,,
2101,Khen dynasty,,,,,,
2102,Khilji Sultanate,,,,Delhi,,
2103,Khmer Empire,,,,Yaśodharapura,,
2104,Khmer Empire,,,,Angkor,,
2105,Khmer Empire,,,,Hariharalaya,,
2106,Khmer Republic,,3/18/1970,,Phnom Penh,,
2107,Khorezm,,4/26/1920,,Khiva,,
2108,Khoshut Khanate,,,,,,
2109,Khoy Khanate,,,,Khoy,,
2110,Khurasanid principality,,,,Tunis,,
2111,Khwarazmian Empire,,,,Ghazni,,
2112,Khwarazmian Empire,,,,Samarkand,,
2113,Khwarazmian Empire,,,,Tabriz,,
2114,Khwarazmian Empire,,,,Konye-Urgench,,
2115,Jiaozhou Bay,,1898-03-06,,Qingdao,,
2116,Quiché kingdom,,,,Q'umarkaj,,
2117,Rus',,,,Kiev,,
2118,Kimek Khanate,,,,Imekia,,
2119,Kimek Khanate,,,,Khagan-Kimek,,
2120,Apkhazeti,,,,Kutaisi,,
2121,Apkhazeti,,,,Anacopia Fortress,,
2122,Afghanistan,,6/9/1926,,Kabul,,
2123,Kingdom of Ait Abbas,,,,Kalâa of Ait Abbas,,
2124,Aksum or Axum,,,,Axum,,
2125,Albania,,,,Durrës,,
2126,Aragon,,,,Huesca,,
2127,Aragon,,,,Jaca,,
2128,Aragon,,,,Zaragoza,,
2129,Araucanía and Patagonia,,,,Chile,,
2130,Araucanía and Patagonia,,,,Araucanía Region,,
2131,Araucanía and Patagonia,,,,Cautín Province,,
2132,Araucanía and Patagonia,,,,Perquenco,,
2133,Arles,,,,Arles,,
2134,Kingdom of Armenia,,,,Armavir (ancient city),,
2135,Kingdom of Armenia,,,,Vagharshapat,,
2136,Kingdom of Armenia,,,,Artaxata,,
2137,Kingdom of Armenia,,,,Tigranocerta,,
2138,Kingdom of Armenia,,,,Yervandashat (ancient city),,
2139,Kingdom of Armenia,,,,Dvin (ancient city),,
2140,,,,,Principality of Khachen,,
2141,Asturias,,,,Cangas de Onís,,
2142,Asturias,,,,Oviedo,,
2143,Asturias,,,,Pravia,,
2144,Asturias,,,,San Martín del Rey Aurelio,,
2145,Ava Kingdom,,,,Inwa,,
2146,Ava Kingdom,,,,Pinya,,
2147,Ava Kingdom,,,,Sagaing,,
2148,Bavaria,,1805-12-26,,Munich,,
2149,Bohemia,,,,Prague,,
2150,Bola'ang-Mongondow,,,,Kotobangon,,
2151,Bora-Bora,,,,Vaitape,,
2152,Bora-Bora,,,,Nunue,,
2153,Bosnia,,1377-10-26,,Jajce,,
2154,Bosnia,,1377-10-26,,Bobovac,,
2155,Bosnia,,1377-10-26,,Visoko,,
2156,Brazil,,1815-12-16,,Rio de Janeiro,,
2157,Breifne,,,,Killeshandra,,
2158,Brittany,,0851-08-22,,,,
2159,Bulgaria,,9/22/1908,,Sofia,,
2160,Bumthang,,,,Jakar Dzong,,
2161,Burundi,,,,Bujumbura,,
2162,Burundi,,,,Gitega,,
2163,Butua,,,,Khami,,
2164,Cambodia,,11/9/1953,,Phnom Penh,,
2165,Candia,,,,Heraklion,,
2166,Castile,,,,Burgos,,
2167,Castile,,,,"Toledo, Spain",,
2168,Ceredigion,,,,,,
2169,Chiang Mai,,,,Chiang Mai,,
2170,Cochin,,,,Thiruvanchikulam Temple,,
2171,Cochin,,,,Kochi,,
2172,Cochin,,,,Thrissur,,
2173,Cochin,,,,Thrippunithura,,
2174,Commagene,,,,Samosata,,
2175,Coorg,,,,Madikeri,,
2176,Coorg,,,,Piriyapatna,,
2177,Corsica,,,,"Corte, Haute-Corse",,
2178,Corsica,,,,Cervione,,
2179,Croatia,,,,Solin,,
2180,Croatia,,,,Knin,,
2181,Croatia,,,,"Nin, Croatia",,
2182,Croatia,,,,Biograd na Moru,,
2183,Croatia,,1527-01-01,,Varaždin,,
2184,Croatia,,1527-01-01,,Zagreb,,
2185,Croatia,,1868-09-26,,Zagreb,,
2186,Cusco,,,,Cusco,,
2187,Cyprus,,,,Nicosia,,
2188,Dagbon,Kingdom of Dagbon,,4228116,"Tamale, Ghana","Tamale, Ghana",97702km
2189,Dalmatia,,1815-06-22,,Zadar,,
2190,Dambadeniya Kingdom,,,,Dambadeniya,,
2191,Dambadeniya Kingdom,,,,Kurunegala,,
2192,Dambadeniya Kingdom,,,,Polonnaruwa,,
2193,Dambadeniya Kingdom,,,,Yapahuwa,,
2194,Dublin,,,,Dublin,,
2195,Dyfed,,,,,,
2196,East Anglia,,,,Dommoc,,
2197,East Anglia,,,,Rendlesham,,
2198,Egypt,,3/15/1922,,Cairo,,
2199,,Kingdom of Elleore,,,,,0.015km
2200,England,,,,City of London,,
2201,England,,,,London,,
2202,England,,,,Winchester,,
2203,England,,,,Westminster,,
2204,Essex,,,,London,,
2205,Etruria,,1801-03-21,,,,
2206,Fiji,,1871-06-05,,,,
2207,Finland,,5/18/1918,,,,
2208,France,,0843-08-10,,Versailles (city),,
2209,France,,0843-08-10,,Paris,,
2210,France,,1791-09-03,,,,
2211,Funan,,,,Vyadhapura,,
2212,Funan,,,,Óc Eo,,
2213,Galicia,,,,Santiago de Compostela,,
2214,Galicia,,1772-08-05,,Lviv,,
2215,Galicia–Volhynia,,,,Volodymyr-Volynskyi,,
2216,Galicia–Volhynia,,,,Lviv,,
2217,Galicia–Volhynia,,,,Halych,,
2218,Gampola,,,,Gampola,,
2219,Garo,,,,,,
2220,Kingdom of Georgia,,,,Kutaisi,,
2221,Kingdom of Georgia,,,,Tbilisi,,
2222,Gera,,,,,,
2223,Gomma,,,,Agaro,,
2224,Granada,,,,Granada,,
2225,Great Britain,,1707-05-01,,London,,
2226,Greece,,1832-08-30,,Athens,,
2227,Greece,,1832-08-30,,Nafplio,,
2228,Gumma,,,,,,
2229,Gwent,,,,Portskewett,,
2230,Gwent,,,,Caerwent,,
2231,Gwynedd,,,,Abergwyngregyn,,
2232,Gwynedd,,,,Aberffraw,,
2233,Gwynedd,,,,Llanfaes,,
2234,Gwynedd,,,,Chester,,
2235,Gwynedd,,,,Deganwy,,
2236,Gwynedd,,,,Rhuddlan,,
2237,Haiti,,1811-03-28,,Cap-Haïtien,,
2238,Hanover,,1814-10-12,,Hanover,,
2239,Hawaii,,,,"Hilo, Hawaii",,
2240,Hawaii,,,,"Kailua, Hawaii County, Hawaii",,
2241,Hawaii,,,,"Lahaina, Hawaii",,
2242,Hawaii,,,,Waikiki,,
2243,Hawaii,,,,Honolulu,,
2244,Hejaz,,6/10/1916,,,,
2245,Hejaz-Nejd,,1/8/1926,,Mecca,,
2246,Hejaz-Nejd,,1/8/1926,,Riyadh,,
2247,Holland,,1806-06-05,,The Hague,,
2248,Holland,,1806-06-05,,Utrecht,,
2249,Holland,,1806-06-05,,Amsterdam,,
2250,Hungary,,1000-12-25,,Buda,,
2251,Hungary,,1000-12-25,,Debrecen,,
2252,Hungary,,1000-12-25,,List of historical capitals of Hungary,,
2253,Hungary,,1000-12-25,,Bratislava,,
2254,Hungary,,1000-12-25,,Budapest,,
2255,Hungary,,1000-12-25,,Esztergom,,
2256,Hungary,,1000-12-25,,Székesfehérvár,,
2257,Hungary,,1526-08-29,,Buda,,
2258,Hungary,,1526-08-29,,"Pest, Hungary",,
2259,Hungary,,1526-08-29,,Bratislava,,
2260,Hungary,,2/29/1920,,,,
2261,"Iberia, Kartli",,,,Armazi,,
2262,"Iberia, Kartli",,,,Mtskheta,,
2263,"Iberia, Kartli",,,,Tbilisi,,
2264,Iceland,,12/1/1918,,Reykjavík,,
2265,Illyria,,1816-08-03,,Ljubljana,,
2266,Imereti,,,,Kutaisi,,
2267,Iraq,,10/3/1932,,,,
2268,Ireland,,,,Dublin,,
2269,Israel,,,,Samaria (ancient city),,
2270,Israel,,,,Penuel,,
2271,Israel,,,,Shechem,,
2272,Israel,,,,Tirzah (ancient city),,
2273,Kingdom of Israel,,,,Hebron,,
2274,Kingdom of Israel,,,,Mahanaim,,
2275,Kingdom of Israel,,,,Jerusalem,,
2276,Kingdom of Israel,,,,Gibeah,,
2277,Italy,,,,Rome,,
2278,Italy,,,,Florence,,
2279,Italy,,,,Salerno,,
2280,Italy,,,,Turin,,
2281,Italy,,1805-03-17,,Milan,,
2282,Janjero,,,,,,
2283,Jerusalem,,1099-07-15,,"Acre, Israel",,
2284,Jerusalem,,1099-07-15,,Jerusalem,,
2285,Jerusalem,,1099-07-15,,"Tyre, Lebanon",,
2286,Jimma,,,,Jimma,,
2287,Jolof Kingdom,,,,Linguère,,
2288,Judah,,,,Hebron,,
2289,Judah,,,,Jerusalem,,
2290,Kaffa,,,,Anderaccha,,
2291,Kakheti,,,,Gremi,,
2292,Kakheti,,,,Telavi,,
2293,Kingdom of Kandy,,,,Kandy,,
2294,Kingdom of Kano,,,,"Dala, Nigeria",,
2295,Kingdom of Kano,,,,Kano,,
2296,Kartli,,,,Tbilisi,,
2297,Kartli-Kakheti,,,,Tbilisi,,
2298,Kent,,,,,,
2299,Kingdom of Khotan,,,,Hotan,,
2300,Kongo,,,,Angola,,
2301,Kongo,,,,M'banza-Kongo,,
2302,Kingdom of Kotte,,,,Sri Jayawardenepura Kotte,,
2303,Kingdom of Koukou,,,,,,
2304,Kurdistan,,,,Sulaymaniyah,,
2305,Kush,,,,Meroë,,
2306,Kush,,,,Kerma,,
2307,Kush,,,,Napata,,
2308,Laos,,5/11/1947,,Luang Prabang,,
2309,Laos,,5/11/1947,,Vientiane,,
2310,León,,0910-12-10,,"León, Spain",,
2311,Libya,,12/24/1951,,Tripoli,,
2312,Limmu-Ennarea,,,,Saqqa,,
2313,Lithuania,,1251-07-17,,Kernavė,,
2314,Lithuania,,2/16/1918,,,,
2315,Livonia,,,,Põltsamaa,,
2316,Loango,,,,,,
2317,Lombardy–Venetia,,1815-06-09,,Venice,,
2318,Lombardy–Venetia,,1815-06-09,,Milan,,
2319,Luang Phrabang,,,,Luang Prabang,,
2320,Majorca,,,,Perpignan,,
2321,Majorca,,,,"Palma, Majorca",,
2322,Makuria,,,,Old Dongola,,
2323,Mapungubwe,,,,,,
2324,Maynila,,,,Manila,,
2325,Middag,,,,"Dadu District, Taichung",,
2326,Montenegro,,8/28/1910,,Cetinje,,
2327,Mrauk-U Kingdom,,1429-04-18,,Launggyet,,
2328,Mrauk-U Kingdom,,1429-04-18,,Mrauk U,,
2329,Mutapa,,,,Zvongombe,,
2330,Mysore,,,,Mysore,,
2331,Mysore,,,,Srirangapatna,,
2332,Navarre,,,,Pamplona,,
2333,Kingdom of Nekor,,,,Nekor,,
2334,Kingdom of Nekor,,,,Temsaman,,
2335,Nepal,,1768-09-25,,Kathmandu,,
2336,North Sudan,Kingdom of North Sudan,6/16/2014,0,,,2060km
2337,Northumbria,,,,York,,
2338,Northumbria,,,,Bamburgh,,
2339,Nri,,,,Igbo-Ukwu,,
2340,Pajang,,,,,,
2341,Kingdom of Pamplona,,,,Pamplona,,
2342,Poland,,,,Poznań,,
2343,Poland,,,,Gniezno,,
2344,Poland,,,,Kraków,,
2345,Poland,,,,Płock,,
2346,Poland,,1385-08-14,,Kraków,,
2347,Poland,,11/5/1916,,Warsaw,,
2348,Pontus,,,,Amasya,,
